"date","material_no","ch3_ship_to_code","volume_units","actual_sales_value"
"2021-09-04","76014493","5527651","348","17859.36"
"2021-09-11","76014493","5527651","696","35718.72"
"2021-09-15","76014493","5527651","1596","81906.72"
"2021-09-22","76014493","5527651","348","17859.36"
"2021-09-25","76014493","5527651","348","27474.6"
"2021-10-09","76014493","5527651","348","27474.6"
"2021-10-30","76014493","5527651","1044","82423.8"
"2021-11-03","76014493","5527651","348","27474.6"
"2021-11-13","76014493","5527651","348","19233.96"
"2021-11-17","76014493","5527651","348","17859.36"
"2021-11-20","76014493","5527651","348","17859.36"
"2021-11-24","76014493","5527651","1836","101475.72"
"2021-11-27","76014493","5527651","348","27474.6"
"2021-12-08","76014493","5527651","1044","82423.8"
"2021-12-18","76014493","5527651","1812","64146.12"
"2021-12-29","76014493","5527651","1392","109898.4"
"2022-01-12","76014493","5527651","696","54949.2"
"2022-01-19","76014493","5527651","348","27474.6"
"2022-01-22","76014493","5527651","348","27474.6"
"2022-01-26","76014493","5527651","348","27474.6"
"2022-01-29","76014493","5527651","348","27474.6"
"2022-02-02","76014493","5527651","348","27474.6"
"2022-02-05","76014493","5527651","348","19233.96"
"2022-02-12","76014493","5527651","1224","67650.48"
"2022-02-19","76014493","5527651","1044","82423.8"
"2022-03-02","76014493","5527651","348","27474.6"
"2022-03-09","76014493","5527651","348","19233.96"
"2022-03-12","76014493","5527651","348","19233.96"
"2022-03-16","76014493","5527651","696","38467.92"
"2022-03-23","76014493","5527651","348","30223.8"
"2022-03-30","76014493","5527651","348","30223.8"
"2021-11-22","76014493","5527710","828","45763.56"
"2021-03-24","76014493","5527711","900","47367"
"2021-06-24","76014493","5527711","960","45475.2"
"2021-09-22","76014493","5527711","1092","56041.44"
"2021-11-17","76014493","5527711","1344","74282.88"
"2022-02-15","76014493","5527711","720","39794.4"
"2021-03-23","76014493","5527712","408","21473.04"
"2021-06-22","76014493","5527712","804","38085.48"
"2021-11-23","76014493","5527712","600","33162"
"2022-02-15","76014493","5527712","264","14591.28"
"2022-03-15","76014493","5527712","372","20560.44"
"2021-03-25","76014493","5527767","1728","90944.64"
"2021-06-24","76014493","5527767","1584","75034.08"
"2021-09-23","76014493","5527767","1332","68358.24"
"2021-11-18","76014493","5527767","372","20560.44"
"2022-02-09","76014493","5527767","396","21886.92"
"2021-02-10","76014493","5527769","348","26166.12"
"2021-02-25","76014493","5527769","348","26166.12"
"2021-03-04","76014493","5527769","1044","78498.36"
"2021-03-11","76014493","5527769","348","26166.12"
"2021-03-25","76014493","5527769","1620","85260.6"
"2021-04-01","76014493","5527769","1044","54945.72"
"2021-05-06","76014493","5527769","348","18315.24"
"2021-05-12","76014493","5527769","348","18315.24"
"2021-05-18","76014493","5527769","696","54949.2"
"2021-06-09","76014493","5527769","348","27474.6"
"2021-06-24","76014493","5527769","1260","59686.2"
"2021-06-26","76014493","5527769","348","16484.76"
"2021-07-01","76014493","5527769","696","32969.52"
"2021-07-15","76014493","5527769","696","32969.52"
"2021-07-23","76014493","5527769","348","16484.76"
"2021-07-29","76014493","5527769","348","16484.76"
"2021-08-12","76014493","5527769","696","54949.2"
"2021-09-22","76014493","5527769","1296","66510.72"
"2021-11-18","76014493","5527769","1932","106781.64"
"2022-02-09","76014493","5527769","948","52395.96"
"2022-03-16","76014493","5527769","660","36478.2"
"2021-03-22","76014493","5527793","1896","99786.48"
"2021-06-13","76014493","5527793","864","40927.68"
"2021-06-21","76014493","5527793","1584","75034.08"
"2021-09-17","76014493","5527793","828","42492.96"
"2021-09-27","76014493","5527793","1584","81290.88"
"2021-11-25","76014493","5527793","636","35151.72"
"2022-02-14","76014493","5527793","900","49743"
"2022-03-21","76014493","5527793","1128","62344.56"
"2021-03-25","76014493","5527805","708","37262.04"
"2021-06-25","76014493","5527805","864","40927.68"
"2021-11-24","76014493","5527805","720","39794.4"
"2022-02-15","76014493","5527805","240","13264.8"
"2021-06-24","76014493","5528014","564","26716.68"
"2021-09-23","76014493","5528014","1476","75748.32"
"2021-11-19","76014493","5528014","492","27192.84"
"2022-02-10","76014493","5528014","228","12601.56"
"2021-04-19","76014493","5528253","348","18315.24"
"2021-06-28","76014493","5528253","336","15916.32"
"2021-07-29","76014493","5528253","348","16484.76"
"2021-09-20","76014493","5528253","564","28944.48"
"2021-09-28","76014493","5528253","348","27474.6"
"2021-11-22","76014493","5528253","240","13264.8"
"2022-02-14","76014493","5528253","84","4642.68"
"2021-11-23","76014493","5528688","540","29845.8"
"2021-11-30","76014493","5528688","348","17859.36"
"2022-01-17","76014493","5528688","696","54949.2"
"2022-01-26","76014493","5528688","348","27474.6"
"2022-02-01","76014493","5528688","348","27474.6"
"2022-02-14","76014493","5528688","348","27474.6"
"2022-02-14","76014493","5528688","252","13928.04"
"2022-03-01","76014493","5528688","348","27474.6"
"2022-04-05","76014493","5528688","1044","90671.4"
"2021-09-27","76014493","5528863","456","23401.92"
"2022-01-25","76014493","5528863","696","54949.2"
"2022-03-21","76014493","5528863","252","13928.04"
"2021-08-12","76014493","5528874","348","27474.6"
"2021-08-26","76014493","5528874","348","27474.6"
"2021-09-03","76014493","5528874","348","27474.6"
"2021-09-09","76014493","5528874","696","54949.2"
"2021-09-16","76014493","5528874","348","17859.36"
"2021-09-23","76014493","5528874","348","17859.36"
"2021-10-07","76014493","5528874","696","35718.72"
"2021-10-15","76014493","5528874","348","27474.6"
"2021-10-21","76014493","5528874","348","27474.6"
"2021-10-28","76014493","5528874","348","27474.6"
"2021-11-18","76014493","5528874","348","19233.96"
"2021-11-25","76014493","5528874","696","35718.72"
"2021-12-02","76014493","5528874","348","17859.36"
"2021-12-16","76014493","5528874","348","17859.36"
"2022-01-12","76014493","5528874","348","27474.6"
"2022-01-20","76014493","5528874","1740","137373"
"2022-01-26","76014493","5528874","1392","109898.4"
"2022-02-02","76014493","5528874","1044","82423.8"
"2022-02-09","76014493","5528874","696","54949.2"
"2022-02-23","76014493","5528874","348","27474.6"
"2022-03-02","76014493","5528874","1392","109898.4"
"2022-04-06","76014493","5528874","1044","90671.4"
"2022-04-27","76014493","5528874","348","32419.68"
"2022-05-25","76014493","5528874","348","36164.16"
"2022-06-29","76014493","5528874","348","36164.16"
"2022-08-10","76014493","5528874","348","39908.64"
"2021-07-20","76014493","5528921","60","2842.2"
"2021-12-06","76014493","5528921","36","2842.2"
"2021-11-23","76014493","5529248","228","12601.56"
"2022-03-16","76014493","5530506","240","13264.8"
"2022-04-14","76014493","5530506","144","13415.04"
"2022-04-28","76014493","5530506","108","10061.28"
"2022-05-12","76014493","5530506","48","4988.16"
"2022-05-26","76014493","5530506","96","9976.32"
"2022-06-09","76014493","5530506","96","9976.32"
"2022-06-24","76014493","5530506","96","9976.32"
"2022-07-07","76014493","5530506","60","6235.2"
"2022-07-22","76014493","5530506","36","3741.12"
"2022-08-04","76014493","5530506","60","6880.8"
"2022-08-11","76014493","5530506","24","2752.32"
"2021-06-23","76014525","5471687","14568","919386.48"
"2021-07-05","76014525","5471687","19428","1656819.84"
"2021-07-12","76014525","5471687","14568","1242359.04"
"2021-10-25","76014525","5471687","10152","747999.36"
"2021-11-03","76014525","5471687","13530","996890.4"
"2021-11-10","76014525","5471687","10152","1038955.68"
"2021-06-23","76014525","5471734","8136","513462.96"
"2021-06-27","76014525","5471734","3480","219622.8"
"2021-07-07","76014525","5471734","15486","977321.46"
"2021-07-11","76014525","5471734","11616","742959.36"
"2021-10-25","76014525","5471734","7734","569841.12"
"2021-11-03","76014525","5471734","10314","759935.52"
"2021-11-10","76014525","5471734","7734","791497.56"
"2021-06-28","76014525","5471735","5472","345337.92"
"2021-07-11","76014525","5471735","4728","298384.08"
"2021-06-22","76014525","5471736","3828","241585.08"
"2021-07-06","76014525","5471736","1740","109811.4"
"2021-07-10","76014525","5471736","1392","118709.76"
"2020-12-29","76014525","5516777","312","26607.36"
"2021-01-05","76014525","5516777","84","7163.52"
"2021-01-21","76014525","5516832","11826","756390.96"
"2021-02-04","76014525","5516832","15780","1009288.8"
"2021-02-11","76014525","5516832","11838","757158.48"
"2021-01-05","76014525","5516906","78","6651.84"
"2021-01-09","76014525","5516906","168","14327.04"
"2021-01-16","76014525","5516906","174","14838.72"
"2021-01-23","76014525","5516906","132","11256.96"
"2021-01-30","76014525","5516906","162","13815.36"
"2021-02-06","76014525","5516906","330","21106.8"
"2021-02-13","76014525","5516906","186","11896.56"
"2021-02-20","76014525","5516906","366","23409.36"
"2021-02-27","76014525","5516906","282","18036.72"
"2021-03-06","76014525","5516906","246","15734.16"
"2021-03-13","76014525","5516906","174","14838.72"
"2021-03-20","76014525","5516906","96","8186.88"
"2021-03-27","76014525","5516906","162","10361.52"
"2021-04-03","76014525","5516906","684","43748.64"
"2021-04-10","76014525","5516906","600","38376"
"2021-04-17","76014525","5516906","204","17397.12"
"2021-04-24","76014525","5516906","114","9721.92"
"2021-05-01","76014525","5516906","126","10745.28"
"2021-05-08","76014525","5516906","126","10745.28"
"2021-05-15","76014525","5516906","144","12280.32"
"2021-05-22","76014525","5516906","126","10745.28"
"2021-05-29","76014525","5516906","120","7675.2"
"2021-06-05","76014525","5516906","474","30317.04"
"2021-06-12","76014525","5516906","330","21106.8"
"2021-06-19","76014525","5516906","504","32235.84"
"2021-06-26","76014525","5516906","426","27246.96"
"2021-07-03","76014525","5516906","288","18420.48"
"2021-07-24","76014525","5516906","114","9721.92"
"2021-07-31","76014525","5516906","90","7675.2"
"2021-08-07","76014525","5516906","72","6140.16"
"2021-08-15","76014525","5516906","138","11768.64"
"2021-08-21","76014525","5516906","162","13815.36"
"2021-08-28","76014525","5516906","138","14122.92"
"2021-09-11","76014525","5516906","666","68158.44"
"2021-09-18","76014525","5516906","456","46667.04"
"2021-09-25","76014525","5516906","114","11666.76"
"2021-10-02","76014525","5516906","90","9210.6"
"2021-10-09","76014525","5516906","114","11666.76"
"2021-10-16","76014525","5516906","114","11666.76"
"2021-10-23","76014525","5516906","186","19035.24"
"2021-11-06","76014525","5516906","210","21491.4"
"2021-11-20","76014525","5516906","372","38070.48"
"2021-12-04","76014525","5516906","168","17193.12"
"2021-12-18","76014525","5516906","1440","147369.6"
"2022-01-15","76014525","5516906","252","25789.68"
"2022-01-29","76014525","5516906","18","2026.26"
"2022-02-05","76014525","5516906","60","6754.2"
"2022-02-12","76014525","5516906","102","11482.14"
"2022-02-19","76014525","5516906","96","10806.72"
"2022-02-26","76014525","5516906","120","13508.4"
"2022-03-05","76014525","5516906","60","6754.2"
"2022-03-12","76014525","5516906","192","21613.44"
"2022-03-26","76014525","5516906","156","19317.48"
"2022-04-23","76014525","5516906","456","56466.48"
"2022-05-07","76014525","5516906","264","32691.12"
"2022-05-21","76014525","5516906","342","42349.86"
"2022-06-04","76014525","5516906","168","20803.44"
"2022-06-18","76014525","5516906","222","27490.26"
"2022-07-02","76014525","5516906","738","100522.98"
"2022-07-16","76014525","5516906","120","17287.2"
"2022-07-23","76014525","5516906","24","3457.44"
"2022-07-30","76014525","5516906","156","22473.36"
"2022-08-06","76014525","5516906","42","6050.52"
"2021-06-29","76014525","5519125","8796","555115.56"
"2021-07-13","76014525","5519125","6600","416526"
"2021-02-24","76014525","5519207","16800","1074528"
"2021-02-25","76014525","5519207","1386","88648.56"
"2021-02-26","76014525","5519207","16800","1074528"
"2021-06-23","76014525","5519394","2292","144648.12"
"2021-06-24","76014525","5519394","16200","1022382"
"2021-06-25","76014525","5519394","16200","1022382"
"2021-06-28","76014525","5519394","-16200","-1022382"
"2021-07-03","76014525","5519394","16800","1432704"
"2021-07-03","76014525","5519394","7854","495665.94"
"2021-07-10","76014525","5519394","18492","1167030.12"
"2021-01-20","76014525","5519887","8574","548393.04"
"2021-02-02","76014525","5519887","11436","731446.56"
"2021-02-10","76014525","5519887","8580","548776.8"
"2021-04-21","76014525","5519887","6516","416763.36"
"2021-05-04","76014525","5519887","8712","557219.52"
"2021-05-10","76014525","5519887","6534","417914.64"
"2021-01-04","76014525","5520875","6","511.68"
"2021-01-07","76014525","5520875","6","511.68"
"2021-01-14","76014525","5520875","6","511.68"
"2021-01-21","76014525","5520875","24","2046.72"
"2021-01-28","76014525","5520875","18","1535.04"
"2021-02-04","76014525","5520875","42","3581.76"
"2021-02-11","76014525","5520875","90","5756.4"
"2021-02-18","76014525","5520875","102","6523.92"
"2021-02-25","76014525","5520875","48","3070.08"
"2021-03-04","76014525","5520875","72","4605.12"
"2021-03-25","76014525","5520875","18","1535.04"
"2021-04-01","76014525","5520875","18","1535.04"
"2021-04-08","76014525","5520875","18","1535.04"
"2021-04-15","76014525","5520875","18","1535.04"
"2021-04-29","76014525","5520875","12","1023.36"
"2021-05-06","76014525","5520875","18","1535.04"
"2021-05-13","76014525","5520875","24","2046.72"
"2021-05-20","76014525","5520875","6","511.68"
"2021-06-04","76014525","5520875","36","2302.56"
"2021-06-10","76014525","5520875","96","6140.16"
"2021-06-17","76014525","5520875","90","5756.4"
"2021-06-25","76014525","5520875","66","4221.36"
"2021-07-01","76014525","5520875","60","3837.6"
"2021-07-15","76014525","5520875","30","1918.8"
"2021-07-22","76014525","5520875","42","3581.76"
"2021-08-06","76014525","5520875","24","2046.72"
"2021-08-12","76014525","5520875","18","1535.04"
"2021-08-19","76014525","5520875","18","1535.04"
"2021-08-27","76014525","5520875","6","511.68"
"2021-09-02","76014525","5520875","6","614.04"
"2021-09-09","76014525","5520875","54","5526.36"
"2021-09-30","76014525","5520875","12","1228.08"
"2021-10-21","76014525","5520875","6","614.04"
"2021-10-28","76014525","5520875","24","2456.16"
"2021-11-11","76014525","5520875","12","1228.08"
"2021-11-25","76014525","5520875","12","1228.08"
"2021-12-09","76014525","5520875","60","6140.4"
"2021-12-23","76014525","5520875","36","3684.24"
"2022-01-07","76014525","5520875","24","2456.16"
"2022-01-20","76014525","5520875","6","614.04"
"2022-02-03","76014525","5520875","12","1350.84"
"2022-02-10","76014525","5520875","6","675.42"
"2022-02-17","76014525","5520875","30","3377.1"
"2022-02-25","76014525","5520875","6","675.42"
"2022-03-03","76014525","5520875","6","675.42"
"2021-03-09","76014525","5520888","150","9594"
"2021-03-16","76014525","5520888","132","8442.72"
"2021-03-30","76014525","5520888","66","5628.48"
"2021-04-06","76014525","5520888","42","3581.76"
"2021-04-13","76014525","5520888","18","1535.04"
"2021-04-20","76014525","5520888","36","3070.08"
"2021-04-27","76014525","5520888","36","3070.08"
"2021-05-04","76014525","5520888","24","2046.72"
"2021-05-11","76014525","5520888","30","2558.4"
"2021-05-18","76014525","5520888","54","4605.12"
"2021-05-25","76014525","5520888","30","2558.4"
"2021-06-01","76014525","5520888","18","1535.04"
"2021-06-08","76014525","5520888","102","6523.92"
"2021-06-15","76014525","5520888","84","5372.64"
"2021-06-22","76014525","5520888","138","8826.48"
"2021-06-29","76014525","5520888","72","4605.12"
"2021-01-09","76014525","5520898","78","6651.84"
"2021-01-14","76014525","5520898","12","1023.36"
"2021-01-21","76014525","5520898","108","9210.24"
"2021-01-28","76014525","5520898","12","1023.36"
"2021-02-04","76014525","5520898","72","6140.16"
"2021-02-11","76014525","5520898","132","8442.72"
"2021-02-18","76014525","5520898","144","9210.24"
"2021-02-25","76014525","5520898","120","7675.2"
